Brand,Model,Body,Color,Fuel,Kilometers,Engine,Transmission,Price,Gov,Age_of_Car
Chevrolet,Lanos,Sedan,Gray,Benzine,179999,1600,Manual,125000.0,Beheira,7
Chevrolet,Lanos,Sedan,Gray,Benzine,79999,1500,Manual,170000.0,Alexandria,3
Chevrolet,Lanos,Sedan,Burgundy,Benzine,49999,1500,Manual,70000.0,Alexandria,22
Chevrolet,Lanos,Sedan,Silver,Benzine,69999,1500,Manual,120000.0,Cairo,11
Chevrolet,Lanos,Sedan,Black,Benzine,200000,1600,Manual,85000.0,Giza,12
Chevrolet,Lanos,Sedan,Black,Benzine,159999,1500,Manual,98000.0,Alexandria,9
Chevrolet,Lanos,Sedan,Other Color,Benzine,99999,1500,Manual,135000.0,Alexandria,5
Chevrolet,Lanos,Sedan,White,Natural Gas,39999,1500,Manual,90000.0,Cairo,12
Chevrolet,Lanos,Sedan,Silver,Benzine,159999,1500,Manual,112000.0,Alexandria,8
Chevrolet,Lanos,Sedan,Silver,Benzine,69999,1500,Manual,125000.0,Gharbia,7
Chevrolet,Lanos,Sedan,White,Benzine,200000,1500,Manual,77000.0,Asyut,13
Chevrolet,Lanos,Sedan,Burgundy,Benzine,139999,1500,Manual,115000.0,Alexandria,10
Chevrolet,Lanos,Sedan,Burgundy,Benzine,200000,1500,Manual,125000.0,Cairo,6
Chevrolet,Lanos,Sedan,Black,Benzine,79999,1500,Manual,75000.0,Fayoum,13
Chevrolet,Lanos,Sedan,White,Benzine,9999,1500,Manual,73000.0,Cairo,13
Chevrolet,Lanos,Sedan,Silver,Benzine,9999,1500,Manual,136000.0,Giza,5
Chevrolet,Lanos,Sedan,Black,Benzine,119999,1600,Manual,95000.0,Cairo,10
Chevrolet,Lanos,Sedan,Gray,Benzine,19999,1500,Manual,110000.0,Qena,9
Chevrolet,Lanos,Sedan,Black,Benzine,139999,1500,Manual,80000.0,Gharbia,22
Chevrolet,Lanos,Sedan,Black,Benzine,179999,1500,Manual,95000.0,Port Said,12
Chevrolet,Lanos,Sedan,White,Benzine,119999,1500,Manual,91000.0,Cairo,12
Chevrolet,Lanos,Sedan,Silver,Benzine,159999,1500,Manual,85000.0,Cairo,11
Chevrolet,Lanos,Sedan,Gray,Natural Gas,99999,1500,Manual,128000.0,Ismailia,6
Chevrolet,Lanos,Sedan,Gray,Benzine,89999,1500,Manual,100000.0,Dakahlia,12
Chevrolet,Lanos,Sedan,Gray,Benzine,59999,1500,Manual,148000.0,Alexandria,5
Chevrolet,Lanos,Sedan,Gray,Benzine,159999,1500,Manual,110000.0,Giza,8
Chevrolet,Lanos,Sedan,Other Color,Benzine,159999,1500,Manual,110000.0,Alexandria,10
Chevrolet,Lanos,Sedan,Silver,Benzine,200000,1500,Manual,85000.0,Cairo,13
Chevrolet,Lanos,Sedan,Black,Benzine,139999,1500,Manual,113000.0,Sharqia,8
Chevrolet,Lanos,Sedan,Other Color,Benzine,119999,1500,Manual,95000.0,Cairo,11
Chevrolet,Lanos,Sedan,Burgundy,Benzine,199999,1500,Manual,85000.0,Monufia,10
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,139999,1500,Manual,100000.0,Cairo,12
Chevrolet,Lanos,Sedan,Other Color,Benzine,159999,1500,Manual,100000.0,Cairo,10
Chevrolet,Lanos,Sedan,Burgundy,Benzine,200000,1500,Manual,110000.0,Ismailia,10
Chevrolet,Lanos,Sedan,White,Natural Gas,59999,1500,Manual,85000.0,Cairo,13
Chevrolet,Lanos,Sedan,White,Benzine,200000,1500,Manual,78000.0,Cairo,12
Chevrolet,Lanos,Sedan,Gray,Benzine,179999,1500,Manual,120000.0,Alexandria,8
Chevrolet,Lanos,Sedan,Gray,Benzine,119999,1500,Manual,102000.0,Giza,12
Chevrolet,Lanos,Sedan,Silver,Benzine,199999,1500,Manual,84000.0,Giza,11
Chevrolet,Lanos,Sedan,Silver,Benzine,200000,1500,Manual,87000.0,Qalyubia,7
Chevrolet,Lanos,Sedan,Other Color,Benzine,119999,1600,Manual,108000.0,Kafr al-Sheikh,9
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,89999,1600,Manual,120000.0,Sharqia,9
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,119999,1500,Manual,155000.0,Cairo,3
Chevrolet,Lanos,Sedan,Black,Benzine,99999,1600,Manual,92000.0,Dakahlia,8
Chevrolet,Lanos,Sedan,Gray,Benzine,19999,1500,Manual,84000.0,Qalyubia,13
Chevrolet,Lanos,Sedan,Black,Benzine,200000,1500,Manual,81000.0,Giza,13
Chevrolet,Lanos,Sedan,Black,Benzine,79999,1600,Manual,110000.0,Cairo,11
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,139999,1500,Manual,90000.0,Gharbia,12
Chevrolet,Lanos,Sedan,Silver,Benzine,29999,1600,Manual,95000.0,Dakahlia,11
Chevrolet,Lanos,Sedan,Silver,Benzine,159999,1500,Manual,120000.0,Alexandria,7
Chevrolet,Lanos,Sedan,Burgundy,Benzine,89999,1500,Manual,110000.0,Cairo,12
Chevrolet,Lanos,Sedan,White,Natural Gas,200000,1500,Automatic,80000.0,Cairo,13
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,79999,1500,Manual,140000.0,Qalyubia,3
Chevrolet,Lanos,Sedan,Black,Benzine,199999,1500,Manual,88000.0,Alexandria,12
Chevrolet,Lanos,Sedan,Burgundy,Benzine,19999,1500,Manual,95000.0,Alexandria,10
Chevrolet,Lanos,Sedan,Gray,Benzine,139999,1500,Manual,118000.0,Giza,8
Chevrolet,Lanos,Sedan,Other Color,Benzine,29999,1500,Manual,80000.0,Red Sea,14
Chevrolet,Lanos,Sedan,Gray,Benzine,119999,1600,Manual,100000.0,Qalyubia,10
Chevrolet,Lanos,Sedan,Silver,Benzine,179999,1500,Manual,100000.0,Dakahlia,11
Chevrolet,Lanos,Sedan,Gray,Benzine,179999,1600,Manual,130000.0,Beheira,7
Chevrolet,Lanos,Sedan,Gray,Benzine,19999,1500,Manual,95000.0,Sohag,11
Chevrolet,Lanos,Sedan,Gray,Benzine,19999,1500,Manual,105000.0,Cairo,11
Chevrolet,Lanos,Sedan,Burgundy,Benzine,89999,1500,Manual,128000.0,Sharqia,6
Chevrolet,Lanos,Sedan,Red,Benzine,89999,1500,Manual,128000.0,Gharbia,5
Chevrolet,Lanos,Sedan,Silver,Benzine,19999,1500,Manual,110000.0,Dakahlia,9
Chevrolet,Lanos,Sedan,Silver,Benzine,99999,1500,Manual,120000.0,Cairo,7
Chevrolet,Lanos,Sedan,Red,Natural Gas,29999,1500,Manual,130000.0,Suez,6
Chevrolet,Lanos,Sedan,White,Benzine,19999,1500,Manual,75000.0,Cairo,12
Chevrolet,Lanos,Sedan,White,Benzine,39999,1500,Manual,115000.0,Alexandria,10
Chevrolet,Lanos,Sedan,Beige,Benzine,79999,1500,Manual,110000.0,Aswan,11
Chevrolet,Lanos,Sedan,Silver,Benzine,200000,1500,Manual,170000.0,Gharbia,8
Chevrolet,Lanos,Sedan,Burgundy,Benzine,179999,1500,Manual,77000.0,Monufia,13
Chevrolet,Lanos,Sedan,Burgundy,Benzine,99999,1500,Manual,110000.0,Alexandria,11
Chevrolet,Lanos,Sedan,Burgundy,Benzine,200000,1500,Manual,80000.0,Cairo,11
Chevrolet,Lanos,Sedan,Silver,Benzine,159999,1500,Manual,133000.0,Sharqia,5
Chevrolet,Lanos,Sedan,Other Color,Benzine,119999,1500,Manual,70000.0,Cairo,13
Chevrolet,Lanos,Sedan,Black,Benzine,159999,1500,Manual,85000.0,Cairo,13
Chevrolet,Lanos,Sedan,Gray,Benzine,200000,1600,Manual,93000.0,Cairo,12
Chevrolet,Lanos,Sedan,Gray,Benzine,199999,1500,Manual,90000.0,Cairo,12
Chevrolet,Lanos,Sedan,Black,Benzine,139999,1500,Manual,100000.0,Sharqia,12
Chevrolet,Lanos,Sedan,Black,Benzine,159999,1500,Manual,90000.0,Monufia,10
Chevrolet,Lanos,Sedan,Silver,Natural Gas,200000,1500,Manual,84000.0,Suez,13
Chevrolet,Lanos,Sedan,Burgundy,Benzine,9999,1500,Manual,95000.0,Giza,11
Chevrolet,Lanos,Sedan,Other Color,Benzine,39999,1600,Manual,140000.0,Suez,5
Chevrolet,Lanos,Sedan,Red,Benzine,159999,1500,Manual,140000.0,Cairo,5
Chevrolet,Lanos,Sedan,Burgundy,Benzine,99999,1500,Manual,120000.0,Gharbia,9
Chevrolet,Lanos,Sedan,Gray,Benzine,159999,1500,Manual,99000.0,Sharqia,9
Chevrolet,Lanos,Sedan,Red,Benzine,79999,1500,Manual,126000.0,Alexandria,6
Chevrolet,Lanos,Sedan,Red,Benzine,139999,1500,Manual,120000.0,Giza,9
Chevrolet,Lanos,Sedan,Silver,Benzine,200000,1500,Manual,110000.0,Alexandria,8
Chevrolet,Lanos,Sedan,Gray,Benzine,200000,1500,Manual,79000.0,Gharbia,13
Chevrolet,Lanos,Sedan,Other Color,Benzine,199999,1500,Manual,82000.0,Sohag,12
Chevrolet,Lanos,Sedan,White,Natural Gas,29999,1500,Manual,72000.0,Sharqia,13
Chevrolet,Lanos,Sedan,Gray,Benzine,19999,1500,Manual,110000.0,Minya,11
Chevrolet,Lanos,Sedan,Black,Benzine,179999,1500,Manual,82000.0,Giza,13
Chevrolet,Lanos,Sedan,Silver,Benzine,19999,1500,Manual,155000.0,Sohag,4
Chevrolet,Lanos,Sedan,White,Benzine,69999,1500,Manual,100000.0,Damietta,11
Chevrolet,Lanos,Sedan,Other Color,Benzine,159999,1600,Manual,107000.0,Minya,12
Chevrolet,Lanos,Sedan,White,Natural Gas,29999,1600,Manual,57000.0,Cairo,11
Chevrolet,Lanos,Sedan,Burgundy,Benzine,179999,1500,Manual,88000.0,Suez,12
Chevrolet,Lanos,Sedan,White,Natural Gas,200000,1600,Manual,78000.0,Cairo,11
Chevrolet,Lanos,Sedan,Other Color,Benzine,199999,1500,Manual,75000.0,Qalyubia,13
Chevrolet,Lanos,Sedan,Silver,Benzine,179999,1600,Manual,110000.0,Monufia,8
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,79999,1500,Manual,143000.0,Cairo,5
Chevrolet,Lanos,Sedan,Gray,Benzine,159999,1500,Manual,110000.0,Gharbia,8
Chevrolet,Lanos,Sedan,Gray,Benzine,9999,1500,Manual,125000.0,Alexandria,7
Chevrolet,Lanos,Sedan,Gray,Benzine,9999,1500,Manual,130000.0,Dakahlia,8
Chevrolet,Lanos,Sedan,Black,Benzine,199999,1600,Manual,98000.0,Cairo,12
Chevrolet,Lanos,Sedan,Gray,Benzine,29999,1500,Manual,98000.0,Suez,12
Chevrolet,Lanos,Sedan,Silver,Natural Gas,19999,1500,Manual,98000.0,Sharqia,11
Chevrolet,Lanos,Sedan,Black,Benzine,69999,1500,Manual,110000.0,Cairo,8
Chevrolet,Lanos,Sedan,Burgundy,Benzine,159999,1500,Manual,110000.0,Sharqia,10
Chevrolet,Lanos,Sedan,Gray,Benzine,199999,1500,Manual,100000.0,Cairo,8
Chevrolet,Lanos,Sedan,Red,Benzine,199999,1500,Manual,110000.0,Qalyubia,12
Chevrolet,Lanos,Sedan,Gray,Benzine,159999,1500,Manual,90000.0,Cairo,12
Chevrolet,Lanos,Sedan,Burgundy,Benzine,89999,1500,Manual,120000.0,Giza,8
Chevrolet,Lanos,Sedan,Burgundy,Benzine,89999,1500,Manual,100000.0,Fayoum,8
Chevrolet,Lanos,Sedan,Burgundy,Benzine,19999,1500,Manual,105000.0,Qalyubia,9
Chevrolet,Lanos,Sedan,Red,Benzine,29999,1500,Manual,105000.0,Qalyubia,9
Chevrolet,Lanos,Sedan,Other Color,Benzine,199999,1500,Manual,87000.0,Red Sea,9
Chevrolet,Lanos,Sedan,Gray,Benzine,159999,1500,Manual,118000.0,Sharqia,6
Chevrolet,Lanos,Sedan,White,Benzine,200000,1600,Manual,68000.0,Qalyubia,11
Chevrolet,Lanos,Sedan,Other Color,Benzine,119999,1500,Manual,105000.0,Alexandria,10
Chevrolet,Lanos,Sedan,Black,Benzine,9999,1500,Manual,132000.0,Alexandria,5
Chevrolet,Lanos,Sedan,White,Natural Gas,9999,1500,Manual,78000.0,Qalyubia,12
Chevrolet,Lanos,Sedan,Burgundy,Benzine,159999,1500,Manual,125000.0,Alexandria,7
Chevrolet,Lanos,Sedan,Gray,Benzine,139999,1500,Manual,110000.0,Cairo,9
Chevrolet,Lanos,Sedan,White,Natural Gas,9999,1500,Manual,70000.0,Suez,13
Chevrolet,Lanos,Sedan,White,Benzine,89999,1500,Manual,90000.0,Dakahlia,10
Chevrolet,Lanos,Sedan,Burgundy,Benzine,179999,1500,Manual,70000.0,Giza,8
Chevrolet,Lanos,Sedan,Burgundy,Benzine,159999,1500,Manual,100000.0,Cairo,11
Chevrolet,Lanos,Sedan,White,Natural Gas,19999,1500,Manual,60000.0,Cairo,12
Chevrolet,Lanos,Sedan,Other Color,Benzine,19999,1500,Manual,100000.0,Cairo,9
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,159999,1500,Manual,68000.0,Monufia,19
Chevrolet,Lanos,Sedan,Silver,Benzine,9999,1500,Manual,137000.0,Alexandria,5
Chevrolet,Lanos,Sedan,Silver,Benzine,119999,1500,Manual,108000.0,Sharqia,8
Chevrolet,Lanos,Sedan,Silver,Natural Gas,99999,1500,Manual,95000.0,Alexandria,11
Chevrolet,Lanos,Sedan,Burgundy,Benzine,9999,1600,Manual,85000.0,Giza,11
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,79999,1500,Manual,127000.0,Gharbia,6
Chevrolet,Lanos,Sedan,Gray,Benzine,29999,1500,Manual,130000.0,Qalyubia,6
Chevrolet,Lanos,Sedan,Gray,Benzine,200000,1500,Manual,70000.0,Cairo,12
Chevrolet,Lanos,Sedan,Black,Benzine,59999,1500,Manual,132000.0,Giza,8
Chevrolet,Lanos,Sedan,Silver,Benzine,99999,1600,Manual,120000.0,Monufia,6
Chevrolet,Lanos,Sedan,Yellow,Benzine,119999,1500,Manual,155000.0,Alexandria,7
Chevrolet,Lanos,Sedan,Burgundy,Benzine,9999,1500,Manual,115000.0,Cairo,10
Chevrolet,Lanos,Sedan,Burgundy,Benzine,59999,1500,Manual,155000.0,Cairo,3
Chevrolet,Lanos,Sedan,Yellow,Benzine,200000,1500,Manual,165000.0,Alexandria,7
Chevrolet,Lanos,Sedan,White,Benzine,39999,1500,Manual,90000.0,Cairo,11
Chevrolet,Lanos,Sedan,Gray,Benzine,139999,1600,Manual,100000.0,Alexandria,12
Chevrolet,Lanos,Sedan,Burgundy,Benzine,19999,1600,Manual,95000.0,Giza,15
Chevrolet,Lanos,Sedan,Gray,Benzine,139999,1500,Manual,90000.0,Gharbia,9
Chevrolet,Lanos,Sedan,Silver,Benzine,9999,1500,Manual,93000.0,Alexandria,12
Chevrolet,Lanos,Sedan,Gray,Benzine,119999,1500,Manual,88000.0,Alexandria,12
Chevrolet,Lanos,Sedan,Burgundy,Benzine,199999,1600,Manual,100000.0,Giza,10
Chevrolet,Lanos,Sedan,Black,Natural Gas,159999,1600,Manual,89000.0,Alexandria,10
Chevrolet,Lanos,Sedan,Gray,Benzine,200000,1500,Manual,100000.0,Cairo,11
Chevrolet,Lanos,Sedan,Black,Benzine,59999,1500,Manual,122000.0,Sharqia,6
Chevrolet,Lanos,Sedan,Gray,Benzine,139999,1500,Manual,95000.0,Giza,11
Chevrolet,Lanos,Sedan,Black,Benzine,79999,1500,Manual,125000.0,Asyut,7
Chevrolet,Lanos,Sedan,Black,Benzine,79999,1500,Manual,82500.0,Cairo,13
Chevrolet,Lanos,Sedan,Black,Benzine,89999,1500,Manual,115000.0,Cairo,8
Chevrolet,Lanos,Sedan,Gray,Benzine,19999,1500,Manual,130000.0,Cairo,9
Chevrolet,Lanos,Sedan,Burgundy,Benzine,69999,1500,Manual,120000.0,Asyut,8
Chevrolet,Lanos,Sedan,Black,Benzine,200000,1500,Manual,110000.0,Giza,9
Chevrolet,Lanos,Sedan,Black,Benzine,200000,1500,Manual,90000.0,Giza,9
Chevrolet,Lanos,Sedan,Black,Benzine,19999,1500,Manual,93000.0,Alexandria,9
Chevrolet,Lanos,Sedan,Burgundy,Benzine,89999,1500,Manual,108000.0,Alexandria,10
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,119999,1500,Manual,127000.0,Cairo,6
Chevrolet,Lanos,Sedan,White,Natural Gas,29999,1500,Manual,80000.0,Cairo,13
Chevrolet,Lanos,Sedan,Black,Benzine,139999,1600,Manual,105000.0,Gharbia,10
Chevrolet,Lanos,Sedan,Black,Benzine,199999,1500,Manual,150000.0,Alexandria,8
Chevrolet,Lanos,Sedan,Gray,Benzine,29999,1500,Manual,100000.0,Cairo,10
Chevrolet,Lanos,Sedan,Black,Benzine,139999,1600,Manual,120000.0,South Sinai,7
Chevrolet,Lanos,Sedan,Burgundy,Benzine,159999,1600,Manual,90000.0,Alexandria,13
Chevrolet,Lanos,Sedan,White,Benzine,159999,1600,Manual,83000.0,Giza,11
Chevrolet,Lanos,Sedan,White,Benzine,19999,1500,Manual,70000.0,Cairo,12
Chevrolet,Lanos,Sedan,Black,Benzine,49999,1500,Manual,170000.0,Alexandria,8
Chevrolet,Lanos,Sedan,Gray,Benzine,159999,1500,Manual,110000.0,Ismailia,8
Chevrolet,Lanos,Sedan,Burgundy,Benzine,19999,1500,Manual,120000.0,Giza,7
Chevrolet,Lanos,Sedan,Gray,Benzine,49999,1500,Manual,85000.0,Alexandria,12
Chevrolet,Lanos,Sedan,Burgundy,Benzine,119999,1500,Manual,85000.0,Qalyubia,12
Chevrolet,Lanos,Sedan,Black,Benzine,200000,1500,Manual,75000.0,Sharqia,12
Chevrolet,Lanos,Sedan,Black,Benzine,139999,1500,Manual,98000.0,Cairo,9
Chevrolet,Lanos,Sedan,Black,Benzine,59999,1500,Manual,136000.0,Alexandria,7
Chevrolet,Lanos,Sedan,Silver,Benzine,79999,1500,Manual,113000.0,Sharqia,9
Chevrolet,Lanos,Sedan,Gray,Benzine,139999,1500,Manual,120000.0,Giza,9
Chevrolet,Lanos,Sedan,Gray,Benzine,200000,1500,Manual,90000.0,Cairo,12
Chevrolet,Lanos,Sedan,Black,Benzine,179999,1500,Manual,80000.0,Cairo,12
Chevrolet,Lanos,Sedan,Burgundy,Benzine,159999,1500,Manual,105000.0,Alexandria,8
Chevrolet,Lanos,Sedan,Black,Natural Gas,139999,1500,Manual,150000.0,Alexandria,6
Chevrolet,Lanos,Sedan,Silver,Benzine,139999,1500,Manual,108000.0,Gharbia,11
Chevrolet,Lanos,Sedan,Black,Benzine,89999,1500,Manual,90000.0,Qalyubia,13
Chevrolet,Lanos,Sedan,Silver,Benzine,159999,1500,Manual,110000.0,Cairo,8
Chevrolet,Lanos,Sedan,Burgundy,Benzine,89999,1500,Manual,130000.0,Alexandria,6
Chevrolet,Lanos,Sedan,Black,Benzine,19999,1500,Manual,110000.0,Cairo,9
Chevrolet,Lanos,Sedan,Burgundy,Benzine,139999,1600,Manual,95000.0,Alexandria,13
Chevrolet,Lanos,Sedan,Burgundy,Benzine,139999,1500,Automatic,110000.0,Alexandria,10
Chevrolet,Lanos,Sedan,Burgundy,Benzine,179999,1500,Manual,89000.0,Minya,12
Chevrolet,Lanos,Sedan,White,Benzine,139999,1500,Manual,65000.0,Cairo,12
Chevrolet,Lanos,Sedan,Burgundy,Benzine,9999,1500,Manual,118000.0,Giza,9
Chevrolet,Lanos,Sedan,White,Benzine,29999,1600,Manual,65000.0,Giza,12
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,69999,1500,Manual,85000.0,Giza,11
Chevrolet,Lanos,Sedan,Silver,Benzine,179999,1500,Manual,95000.0,Giza,11
Chevrolet,Lanos,Sedan,Silver,Benzine,179999,1500,Manual,88000.0,Sharqia,10
Chevrolet,Lanos,Sedan,Burgundy,Benzine,89999,1500,Manual,95000.0,Giza,9
Chevrolet,Lanos,Sedan,Burgundy,Benzine,119999,1500,Manual,105000.0,Cairo,7
Chevrolet,Lanos,Sedan,Gray,Benzine,9999,1500,Manual,130000.0,Giza,6
Chevrolet,Lanos,Sedan,White,Natural Gas,200000,1600,Manual,85000.0,Cairo,7
Chevrolet,Lanos,Sedan,Black,Benzine,200000,1600,Manual,120000.0,Gharbia,11
Chevrolet,Lanos,Sedan,Black,Benzine,89999,1500,Manual,100000.0,Gharbia,9
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,159999,1500,Manual,95000.0,Cairo,10
Chevrolet,Lanos,Sedan,White,Natural Gas,200000,1600,Manual,65000.0,Sharqia,12
Chevrolet,Lanos,Sedan,Silver,Benzine,89999,1600,Manual,120000.0,Cairo,9
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,99999,1500,Manual,135000.0,Red Sea,6
Chevrolet,Lanos,Sedan,Black,Benzine,179999,1500,Manual,95000.0,Alexandria,11
Chevrolet,Lanos,Sedan,Silver,Benzine,9999,1600,Manual,126000.0,Cairo,9
Chevrolet,Lanos,Sedan,Burgundy,Benzine,159999,1600,Manual,85000.0,Cairo,11
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,99999,1500,Manual,120000.0,Giza,7
Chevrolet,Lanos,Sedan,White,Benzine,49999,1500,Manual,60000.0,Cairo,12
Chevrolet,Lanos,Sedan,Burgundy,Benzine,89999,1500,Manual,120000.0,Alexandria,6
Chevrolet,Lanos,Sedan,Gray,Benzine,39999,1500,Manual,140000.0,Sharqia,4
Chevrolet,Lanos,Sedan,White,Benzine,139999,1500,Manual,70000.0,Cairo,11
Chevrolet,Lanos,Sedan,Black,Benzine,19999,1500,Manual,115000.0,Cairo,7
Chevrolet,Lanos,Sedan,Silver,Benzine,159999,1500,Manual,90000.0,Qalyubia,12
Chevrolet,Lanos,Sedan,Silver,Benzine,200000,1500,Manual,85000.0,Cairo,11
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,19999,1500,Manual,122000.0,Cairo,8
Chevrolet,Lanos,Sedan,Silver,Benzine,179999,1500,Manual,178000.0,Alexandria,5
Chevrolet,Lanos,Sedan,Silver,Benzine,49999,1500,Manual,155000.0,Alexandria,3
Chevrolet,Lanos,Sedan,Silver,Benzine,19999,1500,Manual,87000.0,Qalyubia,12
Chevrolet,Lanos,Sedan,Burgundy,Benzine,79999,1500,Manual,120000.0,Giza,6
Chevrolet,Lanos,Sedan,Gray,Benzine,139999,1500,Manual,130000.0,Alexandria,6
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,59999,1500,Manual,165000.0,Suez,3
Chevrolet,Lanos,Sedan,White,Benzine,19999,1500,Manual,65000.0,Sharqia,12
Chevrolet,Lanos,Sedan,Red,Benzine,79999,1500,Manual,130000.0,Alexandria,6
Chevrolet,Lanos,Sedan,Burgundy,Benzine,159999,1500,Manual,99000.0,Gharbia,9
Chevrolet,Lanos,Sedan,Red,Natural Gas,39999,1600,Manual,140000.0,Sharqia,10
Chevrolet,Lanos,Sedan,Gray,Benzine,19999,1500,Manual,110000.0,Dakahlia,8
Chevrolet,Lanos,Sedan,Gray,Benzine,69999,1500,Manual,105000.0,Alexandria,11
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,119999,1600,Manual,130000.0,Sharqia,6
Chevrolet,Lanos,Sedan,Silver,Benzine,99999,1600,Manual,150000.0,Giza,3
Chevrolet,Lanos,Sedan,Burgundy,Benzine,9999,1600,Manual,110000.0,Cairo,9
Chevrolet,Lanos,Sedan,White,Benzine,19999,1500,Manual,67000.0,Monufia,11
Chevrolet,Lanos,Sedan,Red,Benzine,159999,1500,Manual,125000.0,Cairo,7
Chevrolet,Lanos,Sedan,White,Natural Gas,200000,1500,Manual,65000.0,Giza,13
Chevrolet,Lanos,Sedan,Silver,Benzine,159999,1600,Manual,125000.0,Cairo,7
Chevrolet,Lanos,Sedan,Black,Benzine,19999,1500,Manual,75000.0,Alexandria,11
Chevrolet,Lanos,Sedan,Gray,Benzine,200000,1500,Manual,90000.0,Sharqia,11
Chevrolet,Lanos,Sedan,Gray,Benzine,159999,1500,Manual,120000.0,Damietta,7
Chevrolet,Lanos,Sedan,Gray,Benzine,29999,1500,Manual,105000.0,Giza,11
Chevrolet,Lanos,Sedan,White,Benzine,179999,1500,Manual,75000.0,Cairo,10
Chevrolet,Lanos,Sedan,Blue- Navy Blue,Benzine,39999,1500,Manual,128000.0,Beheira,7
Chevrolet,Lanos,Sedan,Black,Benzine,19999,1500,Manual,140000.0,Alexandria,9
Chevrolet,Lanos,Sedan,Gray,Benzine,159999,1500,Manual,120000.0,Alexandria,6
Chevrolet,Lanos,Sedan,Silver,Benzine,119999,1600,Manual,100000.0,Cairo,9
Chevrolet,Lanos,Sedan,Gray,Benzine,200000,1500,Manual,93000.0,Alexandria,8
Chevrolet,Lanos,Sedan,Black,Benzine,139999,1500,Manual,97000.0,Gharbia,12
Chevrolet,Lanos,Sedan,Burgundy,Benzine,179999,1500,Manual,90000.0,Sharqia,11
Chevrolet,Lanos,Sedan,White,Natural Gas,39999,1500,Manual,65000.0,Giza,13
Chevrolet,Lanos,Sedan,Other Color,Benzine,199999,1500,Manual,87000.0,Qalyubia,12
Chevrolet,Lanos,Sedan,White,Benzine,79999,1500,Manual,91000.0,Cairo,12
Chevrolet,Lanos,Sedan,Other Color,Benzine,99999,1500,Manual,105000.0,Sharqia,11
Chevrolet,Lanos,Sedan,Black,Natural Gas,99999,1500,Manual,90000.0,Ismailia,10
Chevrolet,Lanos,Sedan,Other Color,Benzine,119999,1500,Manual,100000.0,Giza,12
Chevrolet,Lanos,Sedan,Silver,Benzine,200000,1500,Manual,120000.0,Cairo,6
Chevrolet,Lanos,Sedan,Silver,Benzine,199999,1500,Manual,90000.0,Cairo,11
Chevrolet,Lanos,Sedan,Gray,Benzine,9999,1500,Manual,115000.0,Sharqia,7
Chevrolet,Lanos,Sedan,Burgundy,Benzine,9999,1500,Manual,130000.0,Alexandria,3
Chevrolet,Lanos,Sedan,Burgundy,Benzine,200000,1500,Manual,70000.0,Alexandria,11
Chevrolet,Lanos,Sedan,Gray,Benzine,59999,1500,Manual,95000.0,Beheira,11
Chevrolet,Lanos,Sedan,Red,Benzine,139999,1500,Manual,105000.0,Qalyubia,8
Chevrolet,Lanos,Sedan,Other Color,Benzine,29999,1500,Manual,118000.0,Cairo,11
Chevrolet,Lanos,Sedan,White,Benzine,79999,1500,Manual,75000.0,Giza,12
Chevrolet,Lanos,Sedan,Black,Benzine,139999,1500,Manual,100000.0,Giza,7
Chevrolet,Lanos,Sedan,White,Natural Gas,19999,1500,Manual,72000.0,Cairo,11
Chevrolet,Lanos,Sedan,White,Benzine,159999,1500,Manual,87000.0,Sharqia,12
Chevrolet,Lanos,Sedan,Black,Benzine,199999,1500,Automatic,112000.0,Sharqia,11
Chevrolet,Lanos,Sedan,Gray,Natural Gas,119999,1500,Automatic,119000.0,Beheira,9
Chevrolet,Lanos,Sedan,Beige,Benzine,9999,1500,Manual,80000.0,Qalyubia,13
Chevrolet,Lanos,Sedan,White,Natural Gas,179999,1600,Manual,100000.0,Cairo,11
Chevrolet,Lanos,Sedan,Other Color,Benzine,99999,1500,Manual,100000.0,Sharqia,11
Chevrolet,Lanos,Sedan,Gray,Benzine,89999,1500,Manual,125000.0,Gharbia,9
Chevrolet,Lanos,Sedan,Silver,Benzine,79999,1500,Manual,118000.0,Cairo,9
Chevrolet,Lanos,Sedan,Silver,Benzine,49999,1500,Manual,92000.0,Qena,11
Chevrolet,Lanos,Sedan,Gray,Benzine,179999,1500,Manual,100000.0,Alexandria,9
Chevrolet,Lanos,Sedan,White,Benzine,29999,1500,Manual,65000.0,Beheira,13
